annee,insee,nom_commune,omr_en_tonnes,omr_en_kg_hab_an,cs_en_tonnes,cs_en_kg_hab_an,verre_seul_en_tonnes,verre_seul_en_kg_hab_an,latitude,longitude,kmeans_cluster,gmm_cluster,hierarchical_cluster,PCA_1,PCA_2,tSNE_1,tSNE_2
2020,13042.0,Gémenos,2059.0,316.67179329437096,453.0,69.6708705013842,222.0,34.14334051061211,43.29813478909468,5.644392713416217,0,0,0,-0.6045005516012326,-0.23658954640291446,-1.6194316,1.8565428
2020,13044.0,Grans,1581.9481721425266,309.0949926030728,261.0,50.99648300117234,140.0,27.35443532629933,43.61426510540623,5.045521039222931,0,0,0,-0.8805962090106194,-0.11895440364017168,5.5946693,4.354184
2020,13048.0,Jouques,1194.0,270.56424201223655,257.0,58.23702696578292,118.0,26.73917969635169,43.63323239138927,5.656551458077357,0,0,0,-0.9409130170597462,-0.1301074679213,6.9751716,5.47138
2020,13084.0,La Roque-d'Anthéron,1607.0,294.5921173235564,250.0,45.8295142071494,110.0,20.16498625114573,43.71758439643887,5.301421433795624,0,0,0,-0.9321227243056095,-0.08004622701873287,6.436272,6.2066774
2020,13050.0,Lambesc,2675.0,276.5715467328371,564.0,58.31265508684864,260.0,26.881720430107528,43.66171889132586,5.252273926381743,0,0,0,-0.4383592660368637,-0.26255045821039075,-4.4899764,0.63427556
2020,13051.0,Lançon-Provence,2992.0,333.96584440227707,603.0,67.30661904230382,217.0,24.22145328719723,43.57597978505013,5.159319054975725,0,0,0,-0.46050693879343924,-0.20153769443576997,-3.807154,-0.25706944
2020,13069.0,Pélissanne,3117.0,301.3341067285383,687.0,66.415313225058,267.0,25.812064965197216,43.63085796367172,5.159860437053935,0,0,0,-0.3231428508747935,-0.2760709691262415,-5.707808,-0.5277483
2020,13075.0,Plan-de-Cuques,4487.0,410.3713188220231,430.0,39.32687031278581,199.0,18.200109749405524,43.36650707628575,5.464855185332776,0,1,0,-0.5044492964515125,0.024829326344251543,-1.4441524,-2.3424006
2020,13079.0,Puyloubier,575.0,320.8705357142857,109.0,60.82589285714285,72.0,40.17857142857143,43.51882901866173,5.677624631541547,0,0,0,-1.142762474378573,-0.08153868047438494,11.5669365,8.798669
2020,13081.0,Rognac,4208.0,344.2690010635687,702.0,57.43270882762006,215.0,17.58978974065287,43.49697029275993,5.231167163928951,0,0,0,-0.32641930124999746,-0.12349676319384734,-5.0603037,-2.1201673
